거래일시,사용자ID,결제수단,가맹점업종,거래금액,지역,연령대,거래상태
2024-11-29 21:33:00,U003802, 신용카드 ,식음료,8454.0,제주,40대,성공
2024-10-29 13:52:00,U001089,체크카드,쇼핑,35979.0,전남,40대,성공
2024-01-01 14:34:00,U001144,신용카드,문화/여가,32408.0,서울,40대,성공
2024-01-14 19:33:00,U001783,계좌이체,의료,76474.0,부산,20대,성공
2024-06-02 17:31:00,U001707,신용카드,쇼핑,81960.0,서울,,성공
2024-04-24 19:02:00,U003044,신용카드,문화/여가,109809.0,대전,20대,성공
2024-02-22 19:02:00,U000380,체크카드,의료,31472.0,경기,40대,성공
2024-02-01 16:03:00,U001158,신용카드,쇼핑,60679.0,경기,20대,성공
2024-03-12 15:49:00,U001820,신용카드,교통,3812.0,서울,30대,성공
2024-02-07 16:24:00,U003549,포인트결제,식음료,13161.0,경남,20대,취소
2024-07-19 18:00:00,U000802,체크카드,교통,3876.0,전북,20대,성공
2024-12-01 12:06:00,U000981,신용카드,식음료,15655.0,서울,50대,성공
2024-08-02 18:41:00,U000218,휴대폰결제,기타,5846.0,경남,20대,성공
2024-08-28 10:08:00,U001858,체크카드,쇼핑,4959.0,울산,30대,성공
2024/05/15 19:38,U002778,체크카드,문화/여가,48600.0,서울,40대,성공
2024-12-20 09:07:00,U001273,계좌이체,교통,2503.0,부산,40대,성공
2024-03-06 00:08:00,U000212,신용카드,의료,14955.0,서울,30대,성공
2024-12-10 01:15:00,U000448,신용카드,문화/여가,23733.0,충남,40대,성공
2024-11-23 18:59:00,U002862,체크카드,문화/여가,23226.0,경남,30대,성공
2024-09-22 18:17:00,U002300,신용카드,식음료,22520.0,경기,60대 이상,성공
2024-03-27 18:21:00,U002890,계좌이체,쇼핑,97508.0,전남,30대,성공
2024-01-30 10:22:00,U001781,신용카드,교통,2046.0,경기,50대,성공
2024-07-16 12:25:00,U003183,포인트결제,공과금,122119.0,부산,20대,성공
2024-03-06 12:42:00,U000790,포인트결제,공과금,70378.0,경기,40대,취소
2024-06-10 10:33:00,U002364,신용카드,교통,4106.0,전북,20대,성공
2024-04-15 11:03:00,U002830,휴대폰결제,식음료,5775.0,경기,20대,성공
2024-08-18 19:41:00,U000798,포인트결제,쇼핑,12132.0,대구,30대,성공
2024-06-02 16:45:00,U002212,신용카드,교통,7822.0,전남,40대,성공
2024/11/12 07:13,U000020,체크카드,교통,7388.0,서울,60대 이상,성공
2024-09-12 09:45:00,U000139,신용카드,식음료,13683.0,제주,40대,성공
2024-02-16 11:40:00,U001578,신용카드,기타,20432.0,인천,30대,성공
2024-11-09 16:18:00,U003896,계좌이체,의료,65687.0,인천,30대,성공
2024-03-19 15:41:00,U002695,포인트결제,공과금,123390.0,서울,20대,성공
2024/02/04 15:21,U001778,신용카드,교통,1593.0,경기,30대,성공
2024-11-30 16:11:00,U003566,신용카드,교통,2127.0,서울,30대,성공
2024/07/15 19:13,U001153,신용카드,의료,62674.0,서울,50대,성공
2024-10-05 15:15:00,U000179,체크카드,식음료,21336.0,서울,30대,성공
2024-02-17 08:57:00,U001514,신용카드,공과금,127682.0,서울,30대,성공
2024/09/20 12:49,U001187,포인트결제,쇼핑,29852.0,경기,20대,성공
2024-06-06 12:35:00,U000739, 신용카드 ,쇼핑,24771.0,경기,30대,성공
2024-02-20 03:14:00,U002291,체크카드,교통,6417.0,경기,20대,성공
2024-03-25 20:00:00,U000239,신용카드,식음료,13101.0,경기,40대,성공
2024/04/07 17:52,U002450,체크카드,공과금,53874.0,경기,20대,성공
2024-04-17 18:25:00,U001234,신용카드,기타,15439.0,충남,10대,성공
2024-06-24 03:09:00,U002932,신용카드,의료,14413.0,대구,40대,성공
2024-02-10 20:12:00,U003444,체크카드,쇼핑,63520.0,경기,30대,성공
2024/01/24 18:22,U002903, 신용카드 ,의료,43271.0,광주,20대,성공
2024-12-25 13:13:00,U002752,신용카드,쇼핑,50974.0,서울,30대,성공
2024-09-29 18:04:00,U003116,신용카드,쇼핑,76937.0,서울,20대,성공
2024/02/21 11:38,U000196,휴대폰결제,공과금,55480.0,경남,40대,성공
2024-09-05 12:28:00,U001119,신용카드,쇼핑,31015.0,,20대,성공
2024-11-01 10:19:00,U003464,휴대폰결제,쇼핑,14277.0,인천,20대,성공
2024-06-20 11:56:00,U000202,계좌이체,교통,5592.0,경기,50대,성공
2024-02-14 06:42:00,U000895,신용카드,식음료,36889.0,제주,30대,실패
2024-03-14 12:02:00,U001704,포인트결제,여행,,서울,40대,성공
2024-07-12 11:14:00,U003728,계좌이체,쇼핑,5175.0,대구,20대,성공
2024-06-21 14:14:00,U002068,포인트결제,식음료,2727.0,경기,40대,성공
2024-02-13 15:39:00,U001915,신용카드,쇼핑,45784.0,경기,60대 이상,성공
2024-11-08 14:10:00,U001316,계좌이체,교육,262310.0,경기,30대,성공
2024-07-27 09:03:00,U000240,신용카드,교통,968.0,대전,30대,성공
2024/12/29 09:01,U001267,신용카드,식음료,9802.0,부산,,성공
2024/11/16 20:33,U000853,체크카드,교통,3510.0,부산,20대,성공
2024-06-23 18:19:00,U003161, 신용카드 ,기타,49097.0,경북,30대,성공
2024-10-30 17:05:00,U002907,체크카드,기타,13518.0,서울,30대,성공
2024-12-15 21:14:00,U002551,계좌이체,식음료,9524.0,서울,60대 이상,성공
2024-02-23 06:14:00,U000151,계좌이체,쇼핑,85263.0,전남,40대,성공
2024-01-19 22:33:00,U002791,신용카드,기타,18675.0,대전,20대,성공
2024/03/31 18:46,U000324,계좌이체,기타,16222.0,서울,20대,성공
2024-11-15 20:59:00,U002905,체크카드,쇼핑,40006.0,대구,20대,성공
2024-06-22 15:41:00,U002053,휴대폰결제,식음료,7872.0,서울,20대,성공
2024-01-16 13:30:00,U001111,신용카드,교통,4506.0,충남,30대,성공
2024/11/12 19:49,U001214,신용카드,교통,1726.0,서울,,성공
2024-03-22 08:28:00,U000458,신용카드,교육,318423.0,경기,60대 이상,성공
2024-06-10 19:35:00,U001464,,쇼핑,34804.0,광주,60대 이상,성공
2024-08-21 10:04:00,U001776,신용카드,문화/여가,19216.0,경남,,취소
2024-08-16 19:46:00,U000684,신용카드,식음료,3939.0,경기,40대,성공
2024-08-29 09:50:00,U003386,계좌이체,쇼핑,62496.0,서울,20대,성공
2024-10-14 00:13:00,U001822,체크카드,식음료,10861.0,부산,40대,성공
2024-09-20 21:27:00,U001530,신용카드,쇼핑,41174.0,울산,30대,성공
2024/03/14 19:16,U000555,계좌이체,식음료,32859.0,경기,40대,성공
2024-12-05 12:03:00,U003427,신용카드,쇼핑,22273.0,경기,20대,성공
2024/04/13 11:53,U001130,신용카드,공과금,107107.0,경기,,성공
2024-01-30 15:48:00,U001525,신용카드,교통,2794.0,인천,20대,성공
2024-10-26 12:00:00,U002638,신용카드,식음료,18032.0,,30대,성공
2024/05/14 09:13,U003881,신용카드,쇼핑,61482.0,서울,30대,성공
2024-05-22 16:00:00,U002102,체크카드,식음료,23172.0,인천,30대,성공
2024-01-19 07:38:00,U000301,신용카드,교통,840.0,전남,20대,성공
2024-06-21 17:49:00,U003480,신용카드,교통,2551.0,서울,20대,성공
2024-02-13 23:06:00,U000657,포인트결제,교통,776.0,광주,10대,성공
2024/12/11 19:57,U003506,체크카드,쇼핑,119618.0,서울,20대,성공
2024-09-29 19:13:00,U000413,신용카드,쇼핑,49122.0,부산,50대,성공
2024-11-02 17:29:00,U002983,,식음료,3171.0,경기,30대,성공
2024-03-14 12:34:00,U002841,신용카드,기타,57054.0,서울,40대,성공
2024-10-31 06:57:00,U003667,계좌이체,공과금,45979.0,광주,30대,성공
2024/06/28 22:51,U002715,신용카드,교통,3170.0,서울,20대,성공
2024-05-09 14:22:00,U000323,신용카드,문화/여가,38047.0,서울,20대,성공
2024-07-31 06:19:00,U003165,체크카드,문화/여가,44293.0,,10대,성공
2024-05-08 12:17:00,U001051,휴대폰결제,식음료,11045.0,서울,60대 이상,성공
2024-07-23 19:34:00,U002855,체크카드,쇼핑,55188.0,부산,20대,성공
2024-09-08 12:31:00,U001171,신용카드,쇼핑,30239.0,서울,40대,성공
2024-08-14 07:22:00,U002315,신용카드,교통,500.0,대전,,성공
2024-09-10 08:40:00,U000580,계좌이체,식음료,10801.0,서울,50대,성공
2024-05-19 15:14:00,U000966,체크카드,기타,20044.0,경기,30대,성공
2024/01/28 12:38,U002148,체크카드,문화/여가,18874.0,서울,40대,성공
2024-08-18 11:44:00,U000765,체크카드,쇼핑,26357.0,대구,30대,실패
2024-10-18 11:14:00,U002208,신용카드,교통,6330.0,서울,,성공
2024-04-29 00:39:00,U002685,신용카드,식음료,12542.0,경기,60대 이상,성공
2024-03-05 14:20:00,U001009,계좌이체,쇼핑,44188.0,서울,40대,성공
2024-12-08 20:46:00,U002466,신용카드,쇼핑,27179.0,서울,,성공
2024-06-08 14:10:00,U003012,휴대폰결제,식음료,15548.0,인천,60대 이상,성공
2024-01-06 16:06:00,U002882,계좌이체,공과금,109728.0,경기,30대,성공
2024-02-19 12:26:00,U001474,신용카드,문화/여가,,충남,50대,성공
2024-03-08 14:14:00,U001336,체크카드,교통,1194.0,경남,50대,성공
2024-01-04 10:19:00,U000206,포인트결제,문화/여가,33680.0,,30대,취소
2024-06-06 13:53:00,U003926,체크카드,쇼핑,63153.0,경기,30대,성공
2024-07-16 09:46:00,U002484,계좌이체,교통,2624.0,경남,50대,성공
2024/08/26 09:32,U003094,체크카드,식음료,7021.0,경기,30대,성공
2024-06-18 15:29:00,U003516,계좌이체,식음료,22598.0,서울,20대,성공
2024-08-30 22:43:00,U000636,체크카드,쇼핑,50608.0,충남,30대,성공
2024-07-28 20:48:00,U002901,신용카드,교통,4809.0,전북,30대,성공
2024-07-15 17:52:00,U002698,신용카드,쇼핑,42917.0,전북,30대,성공
2024-01-10 12:17:00,U003274,체크카드,여행,369686.0,부산,20대,성공
2024-11-02 16:48:00,U000898,신용카드,교통,3048.0,서울,20대,성공
2024-11-01 10:55:00,U003578,신용카드,공과금,190592.0,전북,20대,성공
2024-01-20 14:18:00,U001026,체크카드,기타,16202.0,경기,20대,성공
2024-03-12 20:33:00,U000783,신용카드,기타,38459.0,경기,30대,취소
2024/03/05 12:18,U001248,체크카드,문화/여가,19141.0,부산,30대,성공
2024/03/07 08:14,U002886,휴대폰결제,의료,58128.0,서울,30대,성공
2024-09-21 09:07:00,U000464,신용카드,여행,323626.0,충남,50대,성공
2024/04/19 13:26,U000629,체크카드,쇼핑,37445.0,,30대,성공
2024-10-16 19:15:00,U003670,신용카드,공과금,,경기,60대 이상,성공
2024-07-05 15:33:00,U003262,계좌이체,문화/여가,64853.0,서울,20대,성공
2024-08-10 21:08:00,U001858,신용카드,쇼핑,25473.0,충북,20대,성공
2024-04-08 21:07:00,U000440,체크카드,쇼핑,9377.0,전북,10대,성공
2024-02-26 17:13:00,U002495,신용카드,교통,2044.0,인천,40대,성공
2024-06-10 20:32:00,U003281,신용카드,쇼핑,53220.0,경남,30대,실패
2024/02/13 03:03,U001863,신용카드,식음료,8946.0,서울,10대,성공
2024-07-13 23:51:00,U001896,신용카드,식음료,3326.0,대전,,성공
2024-10-13 17:35:00,U003237,신용카드,교육,197759.0,경북,50대,성공
2024-03-27 14:44:00,U000148,포인트결제,문화/여가,44187.0,전남,40대,성공
2024/04/16 15:52,U001316,체크카드,문화/여가,10569.0,서울,20대,성공
2024-05-25 05:30:00,U000220,신용카드,교통,2102.0,서울,20대,성공
2024-06-03 21:18:00,U003821,신용카드,쇼핑,20516.0,경기,30대,성공
2024-09-23 08:10:00,U000736,계좌이체,쇼핑,51274.0,인천,50대,성공
2024-10-26 13:57:00,U002959,신용카드,쇼핑,46198.0,제주,50대,성공
2024-01-25 10:30:00,U000676,신용카드,교육,45402.0,서울,10대,성공
2024-03-01 18:17:00,U001364,체크카드,쇼핑,43844.0,서울,20대,성공
2024-09-03 21:17:00,U002745,체크카드,문화/여가,39469.0,서울,10대,실패
2024-12-04 21:42:00,U000394,신용카드,식음료,3693.0,경기,60대 이상,성공
2024-12-26 19:47:00,U000521,계좌이체,문화/여가,26407.0,서울,60대 이상,성공
2024/07/10 23:18,U003886,신용카드,쇼핑,12141.0,인천,20대,성공
2024-10-28 11:58:00,U002056,신용카드,식음료,12063.0,서울,20대,성공
2024-04-20 20:51:00,U001900,신용카드,교육,111179.0,서울,20대,성공
2024-07-14 20:05:00,U001275,신용카드,문화/여가,51379.0,,,성공
2024-09-11 10:12:00,U001591,체크카드,쇼핑,3139.0,경남,50대,성공
2024-01-29 16:24:00,U003289,체크카드,문화/여가,60693.0,인천,40대,성공
2024/02/09 20:24,U002334,체크카드,식음료,6271.0,서울,40대,성공
2024-05-17 08:21:00,U003223,체크카드,쇼핑,33180.0,서울,30대,성공
2024-02-11 13:11:00,U000048,체크카드,쇼핑,41844.0,경기,50대,성공
2024-02-11 10:01:00,U003982,신용카드,교육,218010.0,강원,20대,성공
2024-12-09 10:46:00,U002733,포인트결제,쇼핑,107298.0,제주,50대,성공
2024-08-26 09:23:00,U000066,계좌이체,기타,12661.0,제주,40대,성공
2024-10-30 11:20:00,U002578,신용카드,문화/여가,18486.0,서울,40대,성공
2024/03/17 00:20,U001459,휴대폰결제,쇼핑,44043.0,서울,,성공
2024-10-18 20:43:00,U002278,포인트결제,공과금,8431.0,충북,60대 이상,성공
2024-07-23 17:27:00,U003803,체크카드,교육,142534.0,전북,50대,성공
2024-12-13 20:24:00,U002921,체크카드,교통,2009.0,전남,50대,성공
2024-11-19 17:39:00,U001517,체크카드,식음료,30097.0,,20대,성공
2024-05-06 10:52:00,U001195,신용카드,식음료,8467.0,부산,20대,취소
2024-06-21 11:57:00,U000411,신용카드,공과금,76475.0,충남,20대,성공
2024-10-12 08:56:00,U003240,신용카드,문화/여가,108068.0,서울,30대,성공
2024-08-01 05:41:00,U000823,신용카드,교통,2401.0,경남,20대,성공
2024-03-19 07:26:00,U002200,신용카드,쇼핑,63703.0,세종,20대,성공
2024-05-14 20:27:00,U002038,신용카드,식음료,2460.0,서울,20대,성공
2024/11/07 19:38,U002036, 신용카드 ,식음료,24873.0,서울,30대,성공
2024-06-17 20:41:00,U003406,,식음료,14816.0,서울,,성공
2024-12-06 07:10:00,U002476,계좌이체,기타,10688.0,인천,40대,성공
2024-11-27 05:23:00,U001015,포인트결제,교통,1145.0,,40대,성공
2024-05-03 13:55:00,U002496,체크카드,공과금,63654.0,서울,50대,실패
2024-09-23 17:55:00,U000385,신용카드,공과금,99776.0,서울,20대,성공
2024-08-28 20:31:00,U000875,신용카드,식음료,39009.0,충남,50대,성공
2024-03-29 20:19:00,U000091,계좌이체,식음료,49934.0,경기,40대,성공
2024-05-31 17:05:00,U003740,포인트결제,식음료,19969.0,전남,20대,성공
2024-03-28 18:54:00,U001327,휴대폰결제,교통,1216.0,부산,60대 이상,성공
2024-02-07 11:04:00,U003439,휴대폰결제,쇼핑,,서울,30대,성공
2024-12-17 17:52:00,U002323,포인트결제,교통,3261.0,서울,20대,성공
2024-09-27 08:36:00,U001111,신용카드,문화/여가,29693.0,경기,10대,성공
2024-05-04 11:42:00,U002471,체크카드,식음료,14463.0,서울,50대,성공
2024/05/21 21:08,U000643,신용카드,교육,140560.0,경북,20대,성공
2024/06/14 09:54,U003141,계좌이체,교통,2889.0,서울,20대,실패
2024-11-18 14:08:00,U001215,계좌이체,식음료,19769.0,서울,20대,성공
2024-11-14 19:26:00,U002500,신용카드,공과금,134525.0,전남,40대,성공
2024-05-04 15:32:00,U001298,포인트결제,의료,28352.0,서울,20대,실패
2024/08/17 06:39,U002132,계좌이체,식음료,1040.0,경기,30대,성공
2024-01-14 06:02:00,U000975,신용카드,공과금,98557.0,서울,50대,성공
2024-03-15 13:00:00,U002408,신용카드,기타,17548.0,경기,20대,성공
2024-10-30 13:11:00,U000314,포인트결제,교통,3684.0,대구,20대,성공
2024-08-08 18:07:00,U002104,체크카드,식음료,11243.0,대전,,성공
2024-05-08 11:11:00,U000111,체크카드,교통,1310.0,부산,30대,성공
2024-12-07 17:59:00,U000740,체크카드,교육,33559.0,서울,20대,성공
2024-09-23 12:31:00,U000481,포인트결제,쇼핑,,경남,50대,성공
2024/03/22 12:40,U001541,계좌이체,교통,2534.0,경남,30대,성공
2024-12-27 07:22:00,U000789,,식음료,15207.0,경기,50대,성공
2024-06-19 08:52:00,U003244,신용카드,쇼핑,36223.0,서울,20대,성공
2024-10-07 05:39:00,U002120,체크카드,공과금,127218.0,경기,40대,성공
2024-02-13 18:06:00,U002954,신용카드,문화/여가,42033.0,서울,,성공
2024-01-02 07:01:00,U001805,체크카드,교통,5704.0,전북,20대,성공
2024/08/28 19:00,U002785, 신용카드 ,의료,80302.0,경기,30대,성공
2024-02-09 06:34:00,U001405,체크카드,의료,34870.0,충북,30대,성공
2024-12-26 12:45:00,U001553,포인트결제,교육,183153.0,경기,30대,실패
2024-12-27 12:16:00,U000962,계좌이체,쇼핑,17186.0,대전,40대,성공
2024-05-09 00:14:00,U001444,신용카드,의료,12208.0,,30대,성공
2024-08-26 16:06:00,U000724,신용카드,교통,925.0,경기,20대,성공
2024-12-03 18:56:00,U001975,체크카드,식음료,8507.0,서울,20대,취소
2024/10/29 11:26,U000922,신용카드,쇼핑,36475.0,경기,40대,성공
2024-08-19 22:33:00,U003105,휴대폰결제,쇼핑,56118.0,서울,20대,성공
2024-07-27 07:34:00,U003108,포인트결제,식음료,9267.0,대전,20대,실패
2024/01/13 10:39,U001436,신용카드,기타,17257.0,전남,50대,성공
2024-08-03 11:42:00,U000412,계좌이체,여행,330569.0,부산,50대,성공
2024-01-21 21:54:00,U002998,체크카드,쇼핑,107143.0,경남,30대,성공
2024-03-15 18:02:00,U001633, 신용카드 ,교통,796.0,경기,50대,성공
2024-02-13 18:49:00,U002462,신용카드,교육,24824.0,부산,40대,성공
2024/10/13 18:33,U002593,신용카드,식음료,10294.0,경기,20대,성공
2024-12-02 15:38:00,U000972,신용카드,식음료,16299.0,서울,20대,성공
2024-06-06 09:15:00,U001668,계좌이체,식음료,13950.0,부산,40대,성공
2024/08/29 17:34,U003609,체크카드,쇼핑,132994.0,서울,20대,성공
2024-10-24 14:06:00,U000836,포인트결제,문화/여가,14301.0,부산,40대,성공
2024/06/01 13:00,U003186,신용카드,의료,27215.0,경남,40대,성공
2024-11-24 20:31:00,U002098,휴대폰결제,의료,56414.0,서울,30대,성공
2024-03-05 19:17:00,U002346,체크카드,기타,17892.0,서울,20대,성공
2024-07-21 20:28:00,U001657,신용카드,공과금,14568.0,경남,30대,성공
2024-04-01 13:00:00,U001047,포인트결제,식음료,-17239.0,충남,20대,성공
2024-04-10 17:17:00,U003046,신용카드,문화/여가,21943.0,경기,30대,성공
2024/11/03 04:54,U001723,포인트결제,교육,140801.0,,40대,성공
2024-08-03 14:16:00,U001828,신용카드,식음료,20140.0,서울,10대,성공
2024-03-24 17:05:00,U001830,신용카드,쇼핑,42716.0,경기,30대,성공
2024-08-21 17:35:00,U001026,계좌이체,교통,2087.0,서울,30대,성공
2024-01-18 22:06:00,U000824,계좌이체,식음료,17702.0,경북,40대,성공
